sample	NI_9	NI_92	NI_91	NI_90	NI_8	NI_89	NI_88	NI_87	NI_86	NI_85	NI_84	NI_83	NI_82	NI_81	NI_80	NI_7	NI_79	NI_78	NI_77	NI_76	NI_75	NI_74	NI_73	NI_72	NI_71	NI_70	NI_6	NI_69	NI_68	NI_67	NI_66	NI_65	NI_64	NI_63	NI_62	NI_61	NI_60	NI_5	NI_59	NI_58	NI_57	NI_56	NI_55	NI_54	NI_53	NI_52	NI_51	NI_50	NI_4	NI_49	NI_48	NI_47	NI_46	NI_45	NI_44	NI_43	NI_42	NI_41	NI_40	NI_3	NI_39	NI_38	NI_37	NI_36	NI_35	NI_34	NI_33	NI_32	NI_31	NI_30	NI_2	NI_29	NI_28	NI_27	NI_26	NI_25	NI_24	NI_23	NI_22	NI_21	NI_20	NI_1	NI_19	NI_18	NI_17	NI_16	NI_15	NI_14	NI_13	NI_12	NI_11	NI_10
Enorma_massiliensis|t__SGB14749	0	0	0	0	0	0	0	0	0	0.27738	0	0	0	0.19766	0.0478	0	0	0	0	0	0	0	0	0	0.00708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03904	0.1493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00027	0	0
GGB9379_SGB14372|t__SGB14372	0	0	0	0.65441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3574	0.24452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senegalimassilia_anaerobia|t__SGB14824_group	0	0	0.03007	0.03532	0.01097	0	0.01453	0	0	0	0.02872	0.02744	0.09687	0	0	0	0	0	0	0	0.14298	0.03059	0.01841	0	0.07959	0.07426	0	0	0.27084	0	0	0	0	0.05953	0.03709	0	0.19372	0	0	0.0074	0	0	0.00488	0	0	0	0	0.00637	0	0	0	0	0.04274	0	0	0	0	0.10328	0	0	0.04736	0	0	0	0	0.09332	0	0	0.00746	0	0	0	0	0	0	0	0.22157	0	0.13488	0	0.03143	0	0	0	0	0	0.17707	0	0	0	0	0
Senegalimassilia_faecalis|t__SGB14822	0	0	0	0.12308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05241	0.15643	0	0	0.03107	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0.0446	0	0	0.05014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coriobacteriales_unclassified_SGB72475|t__SGB72475_group	0	0	0	0.10552	0	0	0	0.08439	0	0	0.00343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coriobacteriia_bacterium|t__SGB14768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13006	0	0	0	0	0	0	0	0	0.00223	0	0	0.00617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03676	0	0	0	0	0
Coriobacteriia_bacterium|t__SGB14770	0.10372	0	0.00606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0055	0.21588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00087	0	0	0	0	0	0	0	0	0.00286	0	0	0	0	0	0	0	0	0	0.38486	0	0	0	0	0	0	0	0	0	0	0	0	0
Coriobacteriia_unclassified_SGB14764|t__SGB14764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08534	0.00935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07958	0	0	0	0	0	0	0	0	0	0.08594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adlercreutzia_caecicola|t__SGB33555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0177	0	0	0	0	0	0	0	0.00075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00305	0	0	0	0	0	0	0	0.00089	0	0.00073	0
Adlercreutzia_caecimuris|t__SGB14802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00132	0	0	0	0	0
Adlercreutzia_equolifaciens|t__SGB14797_group	0.11678	0.08717	0.15652	0	0	0.01483	0.01914	0	0.42399	0.3108	0.10088	0.07478	0.0309	0.00278	0.50534	0.16899	0.17758	0.11385	0.12048	0.07478	0.09266	0	0.03385	0.11899	0.0541	0.00021	0.31649	0.16348	0	0	0.1425	0.15916	0.17394	0.05165	0.01316	0.09612	0.04559	0.07273	0.27898	0.03066	0.06902	0.07642	0	0	0.41049	0.45091	0	0.04352	0.20572	0	0.12854	0.08014	0.01646	0.2433	0.07714	0.40412	0.15736	0.08442	0.2325	0.51969	0.12814	0.08746	0.01523	0.03543	0.26268	0.03662	0.16014	0	0	0.13082	0.08586	0.15839	0.10335	0	0.3042	0.14852	0	0.02239	0.00901	0.06728	0.05045	0.14816	0.01511	0.13961	0	0.08945	0.11766	0	0.15246	0	0.19083	0.13979
Adlercreutzia_mucosicola|t__SGB33554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00887	0	0	0	0	0
Adlercreutzia_muris|t__SGB33553	0	0.00441	0	0	0	0	0	0	0	0.00673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eggerthellaceae_bacterium|t__SGB14325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30263	0.91829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eggerthellaceae_bacterium|t__SGB14326	0	0	0	0.02539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eggerthellaceae_bacterium|t__SGB14328	0	0	0	0	0	0	0	0	0	0	0	0.1639	0	0	0	0	0	0	0	0	0.1383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eggerthellaceae_bacterium|t__SGB14329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eggerthellaceae_bacterium|t__SGB14334	0.20151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02012	0	0	0	0	0.13984	0	0	0	0	0	0	0	0	0	0	0	0.08094	0	0	0	0	0	0	0	0	0	0	0	0	0.00839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eggerthellaceae_bacterium|t__SGB14339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34331	0	0	0	0	0	0	0	0	0	0	0.60659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eggerthellaceae_bacterium|t__SGB14344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eggerthellaceae_bacterium|t__SGB14345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01934	0	0	0	0	0	0	0	0.00156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eggerthellaceae_bacterium|t__SGB14786	0	0	0	0.15569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eggerthellaceae_bacterium|t__SGB14789	0	0	0	0	0	0	0	0	0	0	0.31506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eggerthellaceae_bacterium|t__SGB14794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eggerthellaceae_bacterium|t__SGB14795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eggerthellaceae_bacterium|t__SGB86230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00151	0
Eggerthellaceae_unclassified_SGB14322|t__SGB14322_group	0	0	0	0	0.00344	0	0.00432	0.07187	0	0	0	0	0.01815	0	0	0	0	0	0	0	0	0	0	0	0.00592	0.01196	0.11041	0	0	0	0.01702	0	0	0.02794	0.02602	0.02139	0	0.07938	0	0.00101	0	0	0.01533	0	0	0	0	0	0	0	0	0	0.01496	0	0	0	0	0	0.01277	0	0.14913	0	0.0076	0	0	0	0	0	0.00431	0	0	0	0	0	0	0	0	0	0	0	0.01234	0.02587	0.02088	0.14895	0	0	0.02543	0	0	0	0	0
Eggerthellaceae_unclassified_SGB14341|t__SGB14341	0.00138	0.28996	0.09205	0	0	0	0.01097	0	0	0	0.04241	0.01508	0.01767	0	0	0	0.09127	0.11886	0	0	0.00926	0	0	0.34036	0.00762	0	0	0	0	0	0	0.29278	0.50467	0.00828	0	0	0.22298	0	0	0	0.10594	0	0	0	0.0088	0.08416	0	0	0.12462	0	0	0.5623	0.01019	0	0	0	0	0.16477	0	0.00227	0.05344	0.03012	0	0.00818	0.04469	0	0.10876	0	0.01955	0	0	0.05992	0	0	0.04665	0.00622	0	0	0.40696	0.35991	0	0	0	0	0	0.14082	0	0.06902	0.16794	0	0.06658	0.22014
Eggerthellaceae_unclassified_SGB63096|t__SGB63096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eggerthella_lenta|t__SGB14809	0.00908	0.02337	0	0	0.01075	0.06035	0	0.0577	0.08669	0.30526	0	0	0.00406	0.12234	0.00239	0	0.04124	0.00083	0	0.01539	0	0	0	0.0089	0	0	0.00019	0.01178	0.00074	0	0	0	0	0	0	0.00821	0.00642	0.01547	0.00273	0	0.0937	0.02974	0	0.03794	0	0.01384	0.07056	0	0	0.09506	0.06548	0	0	0.25553	0.14989	0.06377	0.00556	0	0.00059	0.02493	0	0.02078	0.01028	0.05938	0.01822	0.03308	0.00127	0.05305	0	0.00092	0.00181	0.02274	0.13707	0.05605	0.00179	0.00355	0	0.12748	0	0.01854	0.00125	0	0.00592	0.01781	0.07847	0.00413	0	0.11619	0	0.40104	0	0.00575
Eggerthella_sinensis|t__SGB14810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10179	0	0	0	0	0	0	0
Eggerthella_sp_YY7918|t__SGB14811	0	0.00153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterorhabdus_sp_P55|t__SGB42958	0	0.00411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00347	0	0	0	0	0
Enteroscipio_rubneri|t__SGB14803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03554	0	0	0	0	0	0	0	0	0	0	0	0.02677	0	0	0	0	0	0	0	0.00276	0	0	0	0	0.17335	0	0	0	0	0	0	0	0	0	0.15886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09008	0	0	0	0.07672	0	0	0	0	0	0	0	0	0	0	0	0	0.05677	0	0
GGB30048_SGB42949|t__SGB42949	0	0.01133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB45432_SGB63101|t__SGB63101	0.02538	0.00307	0.00216	0	0.00081	0.00412	0.00268	0.00093	0	0	0.0055	0	0	0	0	0.05418	0.00947	0.00986	0	0	0.01979	0.00868	0.00385	0.00622	0.01165	0.01157	0.02464	0.00464	0.04172	0	0	0.01445	0.01866	0.01401	0.00444	0	0.03103	0	0.02487	0.01304	0.01461	0.0047	0.00353	0	0.05968	0.09569	0.00346	0	0.01424	0	0.0003	0	0	0	0.00344	0.00743	0.00511	0.00175	0.00963	0.04068	0.01639	0.08984	0.01006	0.01003	0	0.00047	0.00235	0.00319	0	8e-05	0.00672	0.00535	0.00137	0	0.00374	0	0.03329	0	0.00968	0.03625	0.01691	0.00025	0	0.00187	0	0.02165	0	0.00615	0.0018	0.04366	0.00148	0.02568
GGB9361_SGB14336|t__SGB14336	0	0	0	0.00044	0	0	0	0	0	0	0	0	0	0	0	0	0.05383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gordonibacter_pamelaeae|t__SGB14807	0.00605	0	0.05657	0	0	0.02717	0	0.07353	0.01273	0	0	0.00387	0	0	0	0.00729	0.02405	0.04225	0	0	0.00313	0	0.03171	0	0	0	0.01025	0.0207	0	0	0	0.01226	0.00561	0	0	0	0.01531	0.03416	0.02976	0.00072	0.00522	0	0	0.01315	0.10227	0	0	0.00086	0	0	0.00091	0	0	0	0	0	0	0	0.00891	0.02368	0.01494	0.05661	0.01855	0.02915	0.04094	0	0.11678	0	0	0.01221	0	0.0047	0	0	0	0.00331	0.00626	0.04345	0.01948	0.0484	0	0	0.0249	0.02748	0.0566	0.06569	0	0	0.02385	0	0	0
Gordonibacter_sp_An232A|t__SGB14805	0	0	0	0	0	0	0	0.01977	0	0	0	0	0	0	0	0.00012	0	0	0	0	0	0	0	0	0	0	0.00367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00836	0	0	0	0	0.01673	0	0	0.02437	0.00033	0	0	0	0	0.00429	0	0	0	0	0	0	0.00648	0	0	0	0	0.00052	0	0	0	0	0.00098	0.00412	0	0	0	0	0	0.00538	0	0	0	0	0	0	0	0	0	0.00844	0	0
Gordonibacter_urolithinfaciens|t__SGB14808	0	0	0	0	0	0	0	0	0	0.0236	0	0	0.00527	0	0	0	0	0	0	0	0	0	0	0.03825	0	0	0	0.02617	0.00244	0	0	0	0.06312	0.00643	0	0.02232	0.01654	0	0	0	0.05982	0.01922	0	0	0	0	0.04853	0	0	0.07535	0.00218	0	0	0	0.01331	0.0347	0	0	0	0	0	0	0.02175	0	0	0.00579	0	0	0	0	0	0	0.10318	0.01958	0.01668	0	0	0	0	0	0.00722	0.03171	0	0	0	0	0	0.01284	0	0.0441	0.02502	0
Raoultibacter_massiliensis|t__SGB33551	0	0	0	0	0.01311	0	0	0.00354	0	0	0	0	0	0	0.00801	0	0	0	0	0	0.00152	0	0.00888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00158	0.00057	0	0	0	0	0	0.00221	0	0	0	0	0	0.0103	0	0	0	0	0	0	0	0	0	0	0	0	0.00106	0	0	0	0	0	0	0	0	0	0	0.00124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Raoultibacter_timonensis|t__SGB33550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slackia_equolifaciens|t__SGB33546	0	0	0	0	0	0	0	0	0	0	0	0.00053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slackia_isoflavoniconvertens|t__SGB14773_group	0	0	0.13775	0.10994	0.05793	0	0	0	0	0	0.04195	0.04985	0.00182	0.11657	0.25177	0	0.06871	0.1068	0	0	0	0.07548	0.12639	0	0.00243	0.00732	0	0	0.39645	0	0	0.23885	0	0.08117	0	0	0.25203	0	0	0.04297	0.08674	0	0.03118	0	0.30282	0.01042	0	0.02228	0	0	0	0.10573	0	0	0	0	0.38823	0.02773	0	0	0.08985	0	0	0	0	0	0.18544	0	0.03563	0	0	0	0	0	0.03676	0	0	0.06132	0	0	0	0	0	0.10085	0	0.05709	0	0	0	0	0	0
Slackia_piriformis|t__SGB14779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bacterium_OL_1|t__SGB14389_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroidaceae_bacterium|t__SGB1404	0	0	0	0.17966	0	0	0	0	0	0	0	0	0	0	0.30769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29124	0	0	0	0	0	0	0.04527	0	0	0	0	0.04957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44777	0	0	0	0	0	0	0	0	0	0	0	0	0.25214	0	0	0	0	0	0	0	0	0
Bacteroidaceae_bacterium|t__SGB1408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroidaceae_bacterium|t__SGB1472	0	0	0	0.07173	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0225	7.58312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroidaceae_bacterium|t__SGB1474	0	0	0	1.10687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroidaceae_bacterium|t__SGB1805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00946	0	0.8412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroidaceae_bacterium|t__SGB1818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58716	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroidaceae_bacterium|t__SGB1910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.82942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.96482	0	0	0	0	0	0
Bacteroidaceae_bacterium|t__SGB1914	0	0	0	0	0	0	0.86463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides_acidifaciens|t__SGB48548	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01435	0	0	0	0	0	0	0	0
Bacteroides_bouchesdurhonensis|t__SGB3321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
